,State,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
37,Oregon,198.30300000000003,203.8792125641026,209.61222631911028,215.50645046090406,221.56641817044573,227.79679010019586,234.20235795856888,240.78804819518163,247.5589257897299,254.52019814740692,261.6772191038596,269.035493042763,276.6006791291791,284.3785956619569,292.3752245485196,300.59671590548226,309.0493927886364,317.7397560559408,326.6744893672574,335.8604643246786,345.3047457573982,355.0145971551917,364.99748625468385,375.2610907827002,385.8133043611197,396.66224257777003,407.8162492280338,419.28390273196743,431.07402273186636,443.19567687535215,455.65818778919754,468.47114024925276,481.64438855198813,495.1880640933218,509.11258316056137,523.4286549434523,538.1472897704947,553.2798075768616,568.8378466104332,584.8333723826411,601.2786868710076,618.1864379804573,635.569629270677,653.4416299570063,671.8161851925495
38,Pennsylvania,1079.4840000000002,1132.1503995855508,1187.3863135365805,1245.3171045915026,1306.0742517480487,1369.7956486663559,1436.6259166306897,1506.7167327800998,1580.2271743529552,1657.3240797266508,1738.1824270718998,1822.985731480998,1911.9264614713784,2005.206475809747,2103.037481648212,2205.641515012185,2313.2514447305607,2426.1115009518962,2544.4778294460957,2668.6190729496425,2798.8169808737875,2935.367048759484,3078.5791889303673,3228.7784338658803,3386.305673890919,3551.518430856244,3724.7916695655927,3906.518648791104,4097.111813808499,4297.003732477714,4506.648076993496,4726.520653534133,4957.120482145198,5198.970929309192,5452.620895771557,5718.646062318933,5997.650196337061,6290.266522113677,6597.159157996423,6919.024623667536,7256.593420956184,7610.631691776276,7981.94295695255,8371.36993988137,8779.796479165194
39,Rhode Island,70.077,68.80428082579185,67.55467642670817,66.32776699856915,65.12314036156286,63.94039182177364,62.77912403522522,61.63894687439324,60.51947729714197,59.42033921804145,58.34116338202173,57.281587240321755,56.241254828691204,55.21981664780444,54.21692954584633,53.232256603230475,52.265467019411254,51.31623600175142,50.384244656408164,49.46917988120082,48.5707342604243,47.68860596157289,46.8224986339397,45.97212130905779,45.137188302949355,44.317419120150326,43.51253835947801,42.72227562151013,41.94636541774425,41.18454708140702,40.4365646798832,39.702166928735245,38.98110710728436,38.27314297572476,37.5780366937433,36.89555474061711,36.225467836762355,35.567550866707876,34.921582803467686,34.28734663428706,33.66462928773715,33.05322156213371,32.45291805525588,31.863517095341358,31.28482067333485
40,South Carolina,225.141,231.77959367017544,238.61393545338981,245.6497972534019,252.89312116653332,260.3500245000313,268.0268049384052,275.92994586209943,284.066121822995,292.4422041813634,301.06526690903434,309.9425925636774,319.0816784392443,328.49024289776463,338.17623188784415,348.1478256553695,358.4134456520875,368.98176164789334,379.86169905283464,391.06244645501476,402.5934633807617,414.4644882836161,426.6855467688859,439.26696006071313,452.21935371880414,465.55366661218426,479.28116015755637,493.41342783006513,507.96240495449933,522.9403787852011,538.3599988831957,554.2342877993044,570.5766520722652,587.4008935511466,604.7212210516199,622.5522623559316,640.9090765667128,659.8071668250566,679.2624934036061,699.2914871857105,719.9110635420323,741.1386366163254,762.9921340324495,785.4900120350411,808.6512710766277
41,South Dakota,67.095,69.57369832535885,72.1439674889044,74.80919040267577,77.57287495402183,80.43865862257843,83.41031326781126,86.4917500934254,89.68702479517559,93.00034289885275,96.43606529547225,99.9987139809493,103.69297800781595,107.52371965681283,111.49598083647892,115.61498971916203,119.88616762218412,124.31513614321844,128.9077245592696,133.66997749899508,138.6081628984662,143.7287802508396,149.03856916079752,154.5445182150154,160.25387418033245,166.17415154173133,172.31314239268025,178.67892669085532,185.27988289274128,192.12469898110734,199.22238389987243,206.58227941140996,214.21407239189844,222.12780758090057,230.33390080195147,238.8431526715568,247.6667628146437,256.8163446051751,266.303940451328,276.1420376453539,286.34358479898265,296.92200888600087,307.8912329144369,319.26569425161085,331.0603636261693
42,Tennessee,268.38,278.8987117264742,289.82968702096633,301.18908387448664,312.99369356386956,325.26096547236773,338.0090328830485,351.25673978311977,365.0236687188072,379.3301697419578,394.1973904911573,409.6473074518282,425.70275844151496,442.3874763683768,459.72612431278907,477.7443319839101,496.46873360510295,515.9270072842139,536.1479159269041,557.161349753512,578.9983704822938,601.6912572443534,625.2735542981324,649.7801206139903,675.247181402172,701.7123816603272,729.2148418197378,757.7952155725073,787.4957499651915,818.3603478476994,850.4346327697766,883.7660164209996,918.4037687139684,954.3990906142952,991.8051898250445,1030.6773594374995,1071.073059664516,1113.0520027772804,1156.6762413710242,1202.0102600901666,1249.1210709484747,1298.0783123851381,1348.954352203185,1401.824394542398,1456.76659104486
43,Texas,3126.627,3157.1360418303475,3187.942785188062,3219.050134989,3250.461024494645,3282.1784155886967,3314.205299056363,3346.544694866375,3379.1996524557535,3412.1732510173565,3445.4685997902297,3479.088838352792,3513.037136918883,3547.316696636695,3581.930749890626,3616.8825606060777,3652.1754245572256,3687.8126696777927,3723.797656374858,3760.1337778457246,3796.82446039788,3833.8731637720803,3871.283381468585,3909.0586410765764,3947.202504606792,3985.718568827405,4024.610465603179,4063.8818622379363,4103.536461820364,4143.578003573197,4184.010263205805,4224.837053270226,4266.062223520666,4307.689661276515,4349.723291788898,4392.167078610807,4435.025023970843,4478.301169150605,4521.999594865764,4566.12442165085,4610.679810247801,4655.669961998294,4701.099119239915,4746.971565706187,4793.291626930503
44,Utah,198.30300000000003,201.69864725435886,205.15243997437395,208.66537381563705,212.2384614828777,215.87273302190474,219.5692361165466,223.32903639067666,227.15321771541005,231.04288252156076,234.9991521174493,239.02316701215221,243.1160872442867,247.2790927164254,251.51338353523738,255.82018035745352,260.2007247417562,264.65627950669426,269.18812909472734,273.7975799425032,278.485960857476,283.2546234009734,288.1049422778233,293.038315732652,298.05616595296897,303.15993947915325,308.3511076214606,313.63116688417125,319.00163939700053,324.4640733538967,330.0200434593527,335.67115138236005,341.4190262181365,347.26532495775956,353.2117329658424,359.25996446638845,365.41176303696653,371.6689021113471,378.03318549074606,384.5064478638225,391.09055533558063,397.78740596532873,404.59893031384934,411.5270919999395,418.5738882664804
45,Vermont,10.437,11.724229999999999,13.170218366666665,14.794545298555553,16.619205885377404,18.66890794457395,20.971406591071403,23.557880070636877,26.463351946015425,29.727165352690662,33.39351574618917,37.51204935488584,42.138535441988424,47.33562147983366,53.17368146234648,59.73176884270254,67.09868699996919,75.37419172996539,84.67034204332778,95.11301756200487,106.8436230613188,120.02100323888145,134.82359363834348,151.45183685373917,170.13089673236698,191.1137073293589,214.6843978999798,241.162140307644,270.9054709455867,304.3171456955424,341.8495936646593,384.01104354996727,431.37240558779655,484.5750022769581,544.339252557783,611.4744270399095,686.8896063748317,771.605991161061,866.7707300709251,973.6724534463391,1093.7587227047209,1228.655631838303,1380.1898264316935,1550.413238358269,1741.6308710891221
46,Virginia,453.264,482.4810645587465,513.5814396416687,546.6865220620343,581.9255337825394,619.4360263186938,659.3644176556777,701.8665637744655,747.108367018103,795.2664236728286,846.5287132917979,901.0953324521086,959.1792758092655,1021.0072674978421,1086.8206461236182,1156.8763068016608,1231.447703917488,1310.8259185254813,1395.3207945510142,1485.2621482313382,1581.001055516138,1682.9112224529813,1791.390443906809,1906.8621563074116,2029.7770904858687,2160.61503105161,2299.8866891776315,2448.1356961040688,2605.9407251415487,2773.917750457319,2952.7224514610702,3143.0527721757053,3345.651645583266,3561.309893580201,3790.869313861616,4035.22596578382,4295.333668031155,4572.207721739863,4866.928873611781,5180.647534487435,5514.588269845262,5870.054579755106,6248.433986944007,6651.203452834987,7079.9351426996955
47,Washington,256.452,266.57569845841783,277.0990400098003,288.0378009638045,299.40838041564473,311.22782483117373,323.5138536024841,336.2848856123428,349.56006684728305,363.35929910075066,377.7032698093357,392.6134830668192,408.11229186252996,424.22293159234323,440.9695548925589,458.3772678488821,476.47216763478946,495.2813816357071,514.8331081176549,535.1566585013258,556.2825013049768,578.2423078220093,601.0689996017172,624.7967978043854,649.4612745047295,675.0994060205907,701.7496283468329,729.4518947775495,758.2477358029633,788.1803213708173,819.2945256055942,851.636994082594,885.2562137577206,920.2025856578183,956.5285004405307,994.288416936961,1033.5389437948816,1074.3389243448912,1116.7495248167481,1160.8343260381314,1206.6594187533012,1254.2935027045598,1303.8079896250506,1355.277110297301,1408.7780258380096
48,West Virginia,149.1,158.70091050828057,168.92004692258402,179.79721830795145,191.3747971316431,203.69788432682253,216.81448498509155,230.77569536229345,245.63590192607344,261.452993220594,278.2885853737329,296.2082621252366,315.2818303108685,335.5835917978004,357.192632930584,380.1931326152496,404.6746902416873,430.73267472174496,458.4685960027362,487.99050050360347,519.4133920141745,552.8596796971426,588.4596549379804,626.3519989003762,666.6843227643947,709.6137427518835,755.3074921791596,803.9435729212516,855.7114488255056,910.8127837757725,969.4622272823391,1031.8882506578998,1098.334037036925,1169.058428705537,1244.3369354322501,1324.4628077275763,1409.7481792134145,1500.525282552378,1597.1477436737582,1699.9919593378359,1809.4585634048988,1925.973987520877,2049.992122299309,2181.9960854708434,2322.5001038881746
49,Wisconsin,395.115,411.15195275209294,427.83981436255084,445.20500396151937,463.275012980479,482.07844867487984,501.64507941327577,522.0058818046571,543.19308973859,565.2402454158008,588.1822524499925,612.0554311249608,636.8975758944908,662.7480152160617,689.6476738130863,717.6391374642543,746.76672042255,777.076535570676,808.6165674239517,841.4367480962559,875.589036349282,911.1274998502475,948.1084007682866,986.5902848450324,1026.6340740804037,1068.303163180327,1111.6635199190848,1156.783789575179,1203.7354036060415,1252.5926927336413,1303.4330046200193,1356.3368263190432,1411.387911698242,1468.6734140324481,1528.2840239791558,1590.3141131540344,1654.861883533893,1722.0295229236215,1791.9233667332346,1864.6540663211324,1940.3367641700877,2019.0912761732884,2101.0422813190157,2186.319519074258,2275.0579947797423
50,Wyoming,105.86099999999999,102.57389996439488,99.38886798637543,96.3027347409237,93.312429314036,90.41497614695305,87.60749207527525,84.88718346001644,82.25134340774189,79.69734907702372,77.22265906853411,74.82481089617886,72.50141853675494,70.25017005569404,68.06882530652922,65.95521370179574,63.907232053147844,61.922842478542215,60.000070374405794,58.13700245076991,56.3317848274157,54.58262118913628,52.88777099828007,51.24554776279655,49.65431735806117,48.1124964008094,46.61855067356186,45.170993597972895,43.768384755583206,42.40932845450485,41.09247234061218,39.81650605185685,38.58015991436778,37.38220367903873,36.22144529734608,35.09672973517895,34.00693782350109,32.95098514470105,31.927820953522332,30.9364271314999,29.975817173862545,29.045035207893058,28.143155041769397,27.269279242940364,26.42253824511874
