,State,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
37,Oregon,3288.672,3115.3492743063066,2951.1611680705255,2795.626259873123,2648.2885006249903,2508.7158763707052,2376.499141566014,2251.250619115327,2132.6030636507858,2020.2085847198753,1913.737626724232,1812.8780026186892,1717.3339785372332,1626.8254066618779,1541.0869037919085,1459.8670732049518,1382.9277675282663,1310.0433904588917,1241.0002352852098,1175.59585827037,1113.6384850602603,1054.9464483755316,999.3476553389112,946.6790828759407,896.7862997095854,849.5230135471384,804.7506421317128,762.3379069005865,722.1604480589523,684.100459940418,648.0463455850847,613.892389522381,581.5384477992071,550.8896543445122,521.8561428093249,494.35278306663554,468.2989315985133,443.6181950385588,420.2382061763677,398.09041176722127,377.10987152483176,357.2350677077644,338.4077247412172,320.572638345265,303.6775136685505
38,Pennsylvania,125883.05600000001,116600.65738258246,108002.72676928324,100038.79267444747,92662.10529239495,85829.3620671818,79500.453498373,73638.22769065695,68208.27226516399,63178.71235226675,58520.02348004155,54204.85826001083,50207.88585277885,46505.643271193505,43076.39764815556,39900.01866056117,36957.860360482024,34232.65171990971,31708.395246541073,29370.273075460147,27204.559985456777,25198.542829371396,23340.445905506647,21619.361832021936,20025.187518530453,18548.564859039772,17180.82579809236,15913.941447633753,14740.47495591481,13653.537851759493,12646.749607930788,11714.200186224003,10850.415344420051,10050.324501443925,9309.23097209077,8622.784396591715,7986.955203175783,7398.010953718296,6852.494433620193,6347.203357301729,5879.171570177928,5445.651636767826,5044.098712726394,4672.155606124906,4327.638940286626
39,Rhode Island,182.704,164.4336,147.99024000000003,133.19121600000003,119.87209440000002,107.88488496000002,97.09639646400002,87.38675681760002,78.64808113584002,70.78327302225601,63.70494572003041,57.33445114802737,51.601006033224635,46.44090542990217,41.79681488691196,37.617133398220766,33.85542005839869,30.469878052558823,27.42289024730294,24.680601222572648,22.212541100315384,19.991286990283847,17.992158291255464,16.192942462129917,14.573648215916926,13.116283394325233,11.80465505489271,10.62418954940344,9.561770594463097,8.605593535016787,7.745034181515108,6.970530763363597,6.2734776870272375,5.6461299183245135,5.081516926492062,4.573365233842856,4.11602871045857,3.704425839412713,3.333983255471442,3.000584929924298,2.700526436931868,2.430473793238681,2.187426413914813,1.9686837725233317,1.7718153952709985
40,South Carolina,38185.136,36326.25716677752,34557.869840946885,32875.568833335084,31275.163402425133,29752.66681489583,28304.28641436169,26926.414173573456,25615.61770654405,24368.631718210432,23182.349870331844,22053.817043361745,20980.221975017186,19958.89025720771,18987.27767387859,18062.963863172492,17183.64628812146,16347.134500849812,15551.34468599959,14794.294469785838,14074.09798175067,13388.961156914547,12737.177266622095,12117.122666949428,11527.252754081956,10966.098116587187,10432.260874997559,9924.411199584907,9441.283997652079,8981.67576208949,8544.441573346112,8128.492247346611,7732.79162224983,7356.353977289751,6998.241577269076,6657.56233658854,6333.467596992913,6025.150013497844,5731.841543231265,5452.811532179377,5187.364895071166,4934.840383867405,4694.608940540803,4466.072130043956,4248.660649561511
41,South Dakota,4567.6,4420.175384250475,4277.509069869041,4139.44747713094,4005.8419832760987,3876.5487625173205,3751.4286312123872,3630.346898033419,3513.173218972193,3399.7814570253286,3290.049546408304,3183.8593611521205,3081.0965879411606,2981.6506030553564,2885.414353284191,2792.2842406843383,2702.1600110568875,2614.9446460240924,2530.5442585894702,2448.8679920688205,2369.8279222833626,2293.3389629097046,2219.318773884751,2147.68767276695,2078.36854895846,2011.2867806958934,1946.3701547202843,1883.5487885397995,1822.7550552015116,1763.9235104912507,1706.9908224831663,1651.8957033631586,1598.5788434527888,1546.9828473626435,1497.0521722064248,1448.7330678092524,1401.9735188458121,1356.723188846063,1312.9333660082266,1270.556910760724,1229.5482050166124,1189.863103065896,1151.4588840528415,1114.2942059871468,1078.3290612394505
42,Tennessee,65408.03199999999,64167.51854236764,62950.53237322742,61756.62727952104,60585.36551096284,59436.317619536836,58309.062302037804,57203.18624559872,56118.283976147846,55053.95770973999,54009.81720670735,52985.47962857651,51980.569397699146,50994.71805954486,50027.56414760583,49078.7530508636,48147.93688376945,47234.77435869074,46338.930660776336,45460.07732519538,44597.89211670428,43752.05891149781,42922.26758130098,42108.21387965925,41309.59933038525,40526.131118121295,39757.52198097736,39003.49010520534,38263.759021870836,37538.05750548471,36826.11947455708,36127.68389403747,35442.494679605195,34770.30060377497,34110.85520378334,33463.916691222046,32829.24786338529,32206.61601629841,31595.792859395966,30996.554431818065,30408.68102029417,29831.957078584313,29266.171148448168,28711.115782113007,28166.58746621211
43,Texas,228197.296,223213.0927026498,218337.75258179105,213568.89788706147,208904.2028020674,204341.39231006062,199878.24108439081,195512.57240319235,191242.25708777594,187065.2124642078,182979.40134756942,178982.83104840288,175073.55240085692,171249.65881206014,167509.2853322571,163850.60774525444,160271.8416787331,156771.2417339926,153347.10063470344,149997.74839425192,146721.5515012715,143516.91212296364,140382.26732581935,137316.08831336146,134316.87968053573,131383.17868438756,128513.55453066807,125706.60767602196,122960.96914541669,120275.29986448024,117648.29000642161,115078.65835321561,112565.15167074057,110106.54409756394,107701.63654707783,105349.25612269297,103048.25554580569,100797.51259625913,98595.92956502561,96442.4327188434,94335.97177654663,92275.51939683309,90260.07067721988,88288.64266394288,86360.27387256072
44,Utah,46406.816,44979.57903357673,43596.23659674854,42255.43871766512,40955.87694272489,39696.2830596854,38475.427860044365,37292.11993948358,36145.20453520501,35033.56239902453,33956.10870512353,32911.79199139253,31899.59313333365,30918.52434952061,29967.628237645713,29045.97684021311,28152.670738966553,27286.838177167967,26447.63420887021,25634.239874353916,24845.86140092365,24081.72942828353,23341.098257736314,22623.245124473327,21927.469492245007,21253.092369723814,20599.455647892304,19965.921457809785,19351.87154813079,18756.706681767908,18179.846051110173,17620.726711226383,17078.80303050017,16553.546158160738,16044.443508189646,15550.998259099986,15072.72886909979,14609.168606166553,14159.865092574257,13724.379863428427,13302.287938778389,12893.177408889183,12496.649032268388,12112.315846055591,11739.802788394301
45,Vermont,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704,182.704
46,Virginia,38185.136,38613.90022463409,39047.4788555944,39485.925951748126,39929.29617896587,40377.64481693745,40831.02776606417,41289.50155442856,41753.123344842315,42221.95094197338,42696.04279955309,43175.458027664215,43660.25640011085,44150.498361871025,44646.24503663307,45147.55823441651,45654.50045927861,46167.134917107425,46685.52552350231,47209.736911743,47739.83444084812,48275.884203724185,48817.9530354061,49366.10852139021,49920.4190060609,50480.95360121182,51047.78219466277,51620.97545897338,52200.60486025461,52786.74266707917,53379.461959492044,53978.83663812214,54584.94143339627,55197.85191485658,55817.64450058263,56444.39646671924,57078.18595711132,57719.0919930469,58367.1944831096,59022.57423314159,59685.312956318616,60355.493283337986,61033.19877272104,61718.51392123129,62411.524174409526
47,Washington,9135.2,9979.40996784749,10901.635794112208,11909.087147474203,13009.639962723148,14211.898012315705,15525.260167936693,16959.993877893536,18527.315434766962,20239.47766082495,22109.865696696634,24153.10164215164,26385.158867033195,28823.48688599162,31487.14777324921,34396.965183843815,37575.68714635191,41048.163899752944,44841.54216470707,48985.47736799755,53512.365479240994,58457.5962722913,63859.8299912545,69761.29958400158,76208.14086594495,83250.75319519405,90944.19347873399,99348.60658984243,108529.69556161138,118559.23523239755,129515.6333587183,141484.5435821957,154559.5350425296,168842.8238713212,184446.07228533374,201491.26152624772,220111.64547127616,240452.79236966526,262673.7228490455,286948.1530882053,313465.8528750179,342434.1291663859,374079.44674820546,408649.1986651541,446413.6402609607
48,West Virginia,129537.13600000001,129561.49620501255,129585.86099110203,129610.23035912997,129634.60430995801,129658.982844448,129683.36596346188,129707.75366786183,129732.14595851015,129756.54283626932,129780.94430200197,129805.35035657088,129829.76100083902,129854.1762356695,129878.59606192561,129903.02048047079,129927.44949216864,129951.88309788295,129976.32129847763,130000.76409481678,130025.21148776467,130049.6634781857,130074.12006694445,130098.58125490569,130123.0470429343,130147.51743189535,130171.99242265409,130196.4720160759,130220.95621302634,130245.44501437113,130269.93842097615,130294.43643370745,130318.93905343124,130343.4462810139,130367.95811732193,130392.47456322207,130416.99561958117,130441.52128726624,130466.05156714446,130490.5864600832,130515.12596694996,130539.67008861242,130564.21882593841,130588.77217979595,130613.3301510532
49,Wisconsin,61571.24800000001,61443.75800922973,61316.53200040353,61189.56942691798,61062.869743301446,60936.43240521175,60810.25686943385,60684.34259387747,60558.68903757479,60433.295660678144,60308.16192445767,60183.287291299,60058.67122470096,59934.31318927324,59810.21265073416,59686.36907590828,59562.781932724196,59439.45069021219,59316.37481850197,59193.553788820434,59070.987073489334,58948.67414592304,58826.614480626275,58704.807553191866,58583.25284029848,58461.949819708374,58340.897970265156,58220.09677189154,58099.54570558713,57979.244253426165,57859.19189855531,57739.38812519144,57619.8324186194,57500.524265189815,57381.46315231689,57262.648568476165,57144.080003202376,57025.75694708722,56907.67889177718,56789.84532997134,56672.25575541921,56554.909662918544,56437.80654831318,56320.94590849085,56204.327241381056
50,Wyoming,78928.128,77925.12213412845,76934.86230433384,75957.1865360543,74991.93491307445,74038.94955136829,73098.07457327443,72169.15608199955,71252.04213644589,70346.58272635851,69452.6297477885,68570.03697886794,67698.66005589273,66838.35644970935,65988.98544240164,65150.408104273956,64322.48727112672,63505.08752182077,62698.07515612686,61901.31817285659,61114.686248271275,60338.05071476521,59571.28453981977,58814.262305225,58066.860186565245,57328.955932965466,56600.42884709495,55881.15976542509,55171.03103873812,54469.92651288347,53777.73150977869,53094.33280865185,52419.618627522235,51753.478604916425,51095.80378181675,50446.48658383907,49805.420803637106,49172.50158353032,48547.625398352604,47930.690038518886,47321.594593306945,46720.23943435167,46126.52619934909,45540.35777596745,44961.63828596277
